Brand,Carbon (%),Silicon (%),Manganese (%),Sulfur (%),Phosphorus (%),Chromium (%),Nickel (%),Molybdenum (%),Tensile Strength (MPa),Hardness (HB),Elongation (%),Thermal Conductivity (W/m·K),Specific Heat (J/kg·K),Melting Temperature (°C)
Brand_D,4.016402869653625,1.543899452257262,0.6145713848293738,0.023432452276732654,0.08826847163309542,0.08702990294290758,0.18181491881400197,0.2885513790568416,307.50864438560956,261.0261072864669,0.7355694506432109,35.86057561036459,403.02712150656447,1308.0830500638422
Brand_D,3.646958416776793,2.5187965248359276,0.849547339109444,0.0341356930970422,0.017932098787902237,0.4815456481657913,0.19463720760936412,0.18822550535648527,235.14398435527966,327.16916869508066,4.768952709679542,47.839071853611344,606.7471695173525,1333.2541674687063
Brand_C,3.7306914112946314,1.89947968490108,0.9154783544331345,0.04249672537069336,0.07991185934877677,0.26399907703430714,0.27144167244125395,0.38070390591270026,225.28975494636134,185.4586286819499,3.386706660789295,32.86254225024063,694.1620912094063,1227.6733755343096
Brand_D,4.122989128913298,2.553421113910362,0.11094109432964813,0.04676100232676344,0.08627928697492628,0.04572024141711095,0.01011809229571593,0.1361090746168007,294.55744654237844,289.4575476843715,4.446135193418812,46.09437097441769,689.6877168512777,1269.2820053169294
Brand_C,2.6241700221479647,1.1307323151287705,0.7066179271529134,0.07117274951500108,0.02636358875536049,0.3171481231633829,0.12820972465863364,0.349819820152697,274.5324185459951,309.7013093469654,3.542252022559639,33.468663124347124,448.2811033607255,1250.139325559062
Brand_B,3.223562409107851,1.9751423873467686,0.14665221920775612,0.015101238894925187,0.04873118791349804,0.134067464436277,0.11203358621802507,0.029458491710401137,294.88409228749526,309.11271676201216,2.106426614630508,49.37744836105956,454.3743418198465,1346.3221311284865
Brand_C,2.5530236045490056,1.0672272003665653,0.5939727985696204,0.013120543380345975,0.02489497971972901,0.4038097914198782,0.1327366439073841,0.42130993842854325,221.66514532175574,330.63257440623926,2.8070963254796513,48.7950314419663,569.6616743858981,1316.216881471319
Brand_C,4.469170019991617,1.125306406910709,0.3588694561393104,0.04527195066495182,0.0735943716094796,0.4107328160474334,0.40489386284138623,0.22960371504044605,241.73945795424882,303.935736281014,3.540860421562297,29.874101166682408,591.1914479284974,1332.3475416554706
Brand_D,4.360148349216534,2.8128749066888217,0.3760989395699271,0.07274473229241825,0.05818129912554911,0.4896842043687843,0.14704018970775715,0.3219795280353914,170.97449015722734,337.7277104801084,4.821135463406469,46.57771011250409,621.8253740997598,1200.868017515521
Brand_D,2.0985670284212645,1.2784907422351903,0.4176626531071209,0.027409180866083432,0.0671791012037489,0.2559160702020068,0.1038454478045726,0.11840653170527499,163.06909306805142,236.55162196955155,1.6415125660476342,45.42834122646948,454.31510814164426,1304.5052846325189
Brand_A,3.763937931289221,2.064841364550434,0.6591632041446491,0.06773540331306266,0.027683827026059003,0.2329288710665912,0.25708909578858546,0.3417661192026395,213.36428241825405,265.54560084776233,4.437396763808529,26.320411919826885,687.7021260293303,1203.0946449995297
Brand_A,4.313120793539165,1.822191205201413,0.4006449691018923,0.03338453241462695,0.029057127584717762,0.3792030466687755,0.43416606782263867,0.38839773518770554,168.56171483263643,182.39354275809143,4.658350123824213,38.72871202349809,591.6217768867714,1191.748506685678
Brand_B,2.451438362818334,1.6946866525176854,0.7594291455312524,0.08974774979321648,0.013734759295891574,0.07491062160754401,0.12826135488037493,0.24187446157335538,175.94367715868518,181.1827898415595,3.5168698159653045,22.180469467694447,654.1140756611665,1338.8532319311103
Brand_A,3.4198630763815734,2.799666691374545,0.4640746470164827,0.09061209498399549,0.03898607816761568,0.2779886017586309,0.04848275896847136,0.3126861927902792,353.23210134848426,220.82152547675838,4.69069982330602,45.10132161750385,562.0197145852516,1153.8608833435733
Brand_C,4.288720743970105,1.043646793550979,0.16151788027896277,0.03675584838531939,0.06037701952003075,0.277661324064117,0.1846383205663357,0.2335997026729753,159.71842425417233,197.1372235136445,2.290453643648158,25.236376505104896,524.2830542769648,1343.077740732686
Brand_D,2.084864946464497,2.3275793723511784,0.8053838582356965,0.03069943785669165,0.0872141422597596,0.05384183017708974,0.37634939403683915,0.44810477093634427,314.7356984836857,224.23593254907811,4.788572792181992,22.124441041572936,693.1548719784987,1179.8523793977613
Brand_A,3.7435506681171,2.926788868427101,0.35718249213343545,0.04701735748596082,0.07002347027128127,0.21481220189838765,0.2798383669004494,0.2539558984520164,218.13943720385012,210.09736006982757,3.6625229472468868,32.00657286616433,574.6364112459509,1313.8876163586538
Brand_A,2.743372518431377,2.120336366923684,0.4894901916393364,0.031647842666213385,0.04918566910597764,0.42810955129792894,0.41022875109143025,0.42248626742412126,367.8864201770316,184.8484042225702,0.6890259533846536,37.30766415798931,660.0620748397537,1205.1845106136207
Brand_B,4.310990488441326,2.8736449240661837,0.7168994948997114,0.07051454589625333,0.0957808102954724,0.42951527477738355,0.48020015232852464,0.4026625085524218,271.2480711443749,334.5817048890284,4.580927743185738,45.64750875679313,685.987718909887,1220.1404654861456
Brand_B,4.42764561291342,1.1045157585720475,0.3992105414338408,0.0843458216093457,0.07473206805182488,0.05862645581064369,0.3984046136082924,0.2111473624606947,226.39411483195641,181.39793233611155,2.6801276406493666,49.227275765652095,602.6063881025977,1193.351542264397
Brand_C,4.360666222783585,1.8375866381483228,0.15092709053204406,0.07057829178200954,0.09371486825762951,0.05445323254643712,0.30586350863343914,0.12274140101016276,279.40973392235867,305.1339645373045,2.571471431500248,33.18477537709591,564.6816035556025,1267.1028084962159
Brand_D,3.1855355416436595,1.5203155819241023,0.4365289423115323,0.08419154025244145,0.05748291759449492,0.1387207837309483,0.25173737814566644,0.2089802449542878,245.48950476131722,205.86514077631782,3.0490997269083544,21.813407689558105,401.0532552731952,1219.6191095015747
Brand_B,4.155106627473284,2.4616419299614596,0.9500037244248731,0.04572929459867268,0.03330138473138257,0.4386353706514568,0.029633852310650667,0.41484651412985785,291.0752661674576,335.079035739932,1.1722304604705256,42.47346737077612,412.0058922217018,1281.4786078989328
Brand_A,4.111373496337675,2.9625941809944933,0.6775609575687024,0.024068527363797478,0.01475440177282498,0.07316226668601447,0.49231776961888024,0.12153994255150224,178.63321708158705,331.7753097302806,2.611247218553294,36.95519768671812,460.25536481533493,1153.1294635884133
Brand_D,2.797751183108139,1.5130601248884956,0.7043312338004862,0.07641558526578329,0.07534763663354654,0.36279843328744865,0.19790575006177083,0.2669738094702972,399.24762570313777,291.1631948827737,4.240072475229855,33.436740345333895,455.80252955679856,1162.8749767030079
Brand_D,4.0722886853766935,2.3083492029481487,0.6690539382738758,0.04244270546273986,0.020917269820498074,0.05957115361042058,0.08459182481926474,0.40498740650076626,256.3889694241794,294.27980546610286,0.569671066118819,29.27806636376569,476.4276385599536,1169.9322305462497
Brand_A,2.0925190867887316,1.3961952655194803,0.27909292506349315,0.07041437427062193,0.037249761544477046,0.31533754833643446,0.3366873391442638,0.1832039628129056,237.05765992684218,180.90765413484706,1.7281272214596708,35.07195583530607,491.4803913092982,1233.7987370620463
Brand_B,3.4906746962051325,2.13066050914322,0.47650047769205217,0.034357954778358915,0.057922381709550774,0.18447297656838096,0.14930126165677507,0.3246827221313217,327.55246207906623,347.42816623931236,0.511045638997299,30.160388133710928,508.01964806521846,1312.9592345319952
Brand_A,2.575022093219258,1.9278649733766724,0.7758458185269864,0.01731066713260054,0.0607974929001773,0.3965678418532748,0.29703135275621334,0.13035947128391911,240.9748516238331,329.23154260788846,2.3707008911743177,42.710356032420805,526.161307020663,1327.6355820756764
Brand_D,2.3014172144431972,2.944010659263074,0.19123560779784324,0.09933236159389872,0.06405248772884224,0.12450831992442817,0.2975162748438497,0.06354692823039836,358.3185762571894,332.1680583741156,3.777419797221806,36.31681089477923,429.6599015368044,1198.9621480121803
Brand_E,2.192383004073023,2.217054545392933,0.35006749848074104,0.02405813571375394,0.02496297973147306,0.3232088964010803,0.22840761224240588,0.3992482702954996,263.5676810901063,292.0715712986482,4.0944732310158285,46.30543322462336,412.7085795858346,1264.8739448478027
Brand_E,3.7407219396953493,1.6990127441736376,0.34868719761926825,0.0989578894567133,0.04417636643394839,0.12548444194218364,0.4196981216170709,0.05849462547026635,329.8896033163587,238.61377787127122,4.753353925071529,36.306317439483266,602.183334721907,1303.67299853852
Brand_C,2.8496874094201656,1.2281915697758667,0.48881703483505545,0.09795519393098026,0.06554748044052701,0.35969353872495535,0.1398338601621671,0.14297688358899646,176.86330411047163,331.9202703453817,3.2382707583685395,27.1478724001979,561.2004474529233,1207.7658859839216
Brand_A,3.811916928821904,1.3024936574698691,0.9823318668479666,0.08144362935172357,0.09728369781704063,0.4381022369347669,0.22982996989268975,0.42900361677874566,361.529796388778,229.55787778570271,1.6458208999380295,45.53275646696434,533.2432606660359,1231.8015473472547
Brand_A,2.163390851997356,1.4506338599024702,0.16075229201543975,0.06934806658737978,0.07548680239297198,0.07213288157211242,0.27346914300957603,0.17976995066854692,333.9294966945275,275.66096236817447,4.658665771115145,36.71657134790132,590.3319823505058,1254.7948405371428
Brand_C,2.788225844576526,1.501933322680596,0.5668308949425356,0.06200263452259763,0.09303433813845621,0.4346318874117967,0.3351761131759768,0.48679222126193894,202.9291946154914,196.95426529846,3.9889208924616923,26.205231144306836,648.3038221610622,1176.9749692816094
Brand_C,3.348728230938343,2.7012321156822754,0.2614282138109894,0.08794913908400513,0.07859908524827594,0.300851874663006,0.39414620674773887,0.49006982403919125,186.32150243644668,336.73245712256755,3.0849281735141503,38.70523429868666,528.3078727348613,1155.196458745156
Brand_C,3.976807912097409,2.12244557656505,0.9736088908687697,0.036049556945753916,0.06325452720031605,0.07228414052484175,0.20345556861034547,0.1414552500222428,229.0730871814061,203.93097782110627,3.630380970735212,30.731502948272826,592.3358395155938,1180.5611618636567
Brand_D,2.796881257330175,2.046781822748733,0.2019731542547178,0.05209130912363894,0.02728210322227101,0.2194955091262589,0.32656300260733206,0.03007932890244632,394.0176465079761,218.23245697416922,4.659423597533431,45.33216836876197,686.0716671505477,1275.3707242507066
Brand_A,3.5647284410925226,1.229537743738435,0.4632409021254321,0.06574509724298518,0.07000170867032618,0.08882154380769797,0.08379936700357436,0.35548100926063575,214.20789364176466,274.88280688179657,3.7057731281281474,33.59899215939629,651.8873487584682,1164.7236523067363
Brand_D,4.214944370590468,2.72027938669887,0.7640964863511456,0.0470071428282542,0.06610416093639164,0.35317046554461906,0.46699756926581454,0.23098338629768844,264.03180223665834,309.89581003620685,2.1576852841313032,41.7932407432225,527.8002431507228,1187.9392729700257
Brand_C,3.539657970455761,2.4456286064169674,0.7340989852247007,0.04847378086812412,0.06422222534115399,0.38184538586479533,0.19769881514629173,0.05936889354019238,157.50505642933408,285.2897220091708,3.7086269103009353,22.866086229087117,593.4150513444229,1217.5707771390607
Brand_A,2.5823986868840842,1.1353367238000032,0.480455773204539,0.0397256200751876,0.05408072811894168,0.06184029493367149,0.36746549676845486,0.35668618129924096,249.30688239155813,219.46276517602655,0.6812517323092454,31.880730389070386,453.1212765747819,1165.5740128612733
Brand_D,2.061001953891345,2.4156701944595373,0.41187175115744645,0.06078086350160825,0.05757909435903481,0.2580085278203757,0.019967130122267047,0.025275705464841397,292.8300038582757,180.16031722967335,2.2388700282376153,49.497243094171964,568.156655468527,1188.3398542323268
Brand_D,4.175247184752324,2.087076434685292,0.4578511406975835,0.08655170752136045,0.04009982744062937,0.4091662774526994,0.11054170002335542,0.43639637834119865,388.2811531269913,308.7155986522647,2.3284536433051066,44.25380868431445,694.3984873415328,1332.2539577967023
Brand_C,2.053173527125968,1.1634506914935565,0.33784863684277533,0.02813755402056816,0.056738142337807294,0.4687198903599883,0.24867044671855323,0.07793973926551882,279.1840112350161,347.485245404886,1.250772054893756,24.79822407100786,555.4945345607566,1153.859826445397
Brand_A,4.186754181710499,1.916601283057313,0.28479964483611986,0.09409897348780973,0.027780031511063043,0.2616237547034673,0.4403437091888498,0.07238282058589525,354.77683154442195,317.6852304520354,0.6038846624829658,28.33292148431765,678.2914897570442,1280.6863848348723
Brand_C,3.3223428350680297,1.969392574260094,0.534735727803001,0.07201788883734067,0.08246569576243391,0.4756368195695895,0.2683550234758318,0.09607942600460641,286.78191064222517,258.23512508662463,1.1002155648698426,29.89447426569083,522.2004761509781,1226.881786183037
Brand_A,4.347669246282241,1.3315490803265515,0.3416803804608466,0.08409458914120271,0.026719925922883705,0.2724875955234546,0.4656365363240007,0.4805305156611126,160.19625335887952,333.6404344378481,3.445796731086748,39.510966814863366,699.6534481553894,1284.5297478864743
Brand_E,3.9969580894341634,2.8913962940005646,0.35871549840752515,0.06005716233670105,0.01764696609005198,0.2031533423539549,0.2470604793255702,0.34965298652438453,228.7520687974435,249.67410443011948,4.110299673636594,42.70984278468967,573.7660105682673,1267.738344072681
Brand_B,4.494835276333344,2.699950742961324,0.6910804571271013,0.08015650312816572,0.04926214237214417,0.4256195329909188,0.25032005740061547,0.402672052377182,293.8873769577758,269.2387943213895,4.946915717271383,42.48579826423729,412.68069827078034,1194.699750870929
Brand_B,2.8767795386292754,2.3380446746582164,0.9716835985299029,0.011458035760552049,0.06924766955554557,0.25156152812446364,0.06867592636526063,0.204841143009049,387.6484914827811,261.1120604572661,2.0586357639882245,35.29622168919208,576.0264390074165,1319.4418975146777
Brand_B,3.9179707223278175,1.9245911220012144,0.6432734805034376,0.08365423823015818,0.04939451424401873,0.2412322301766163,0.4033015596345877,0.17479323647742823,364.7825899378083,256.09605835313926,3.197206500174958,44.32461613514454,482.37180870387897,1248.3880765218714
Brand_C,3.004827284023105,1.823531083169017,0.16928152035846966,0.013612497317682987,0.03490787187561778,0.2502531198108159,0.13101305210886063,0.12489716332375327,207.0889035447119,311.782430779964,4.717152350668049,33.11234248272425,409.74439661076843,1314.5072037826944
Brand_E,3.199689050759772,2.3019469343019083,0.1680252524686603,0.09009220387265762,0.060235406550139675,0.4249246509161752,0.4508101197924344,0.2455175338730804,205.02745750479087,269.55071423581364,1.2516880160216868,23.71641695886686,646.255991408399,1231.2025072376439
Brand_A,3.568763658045925,2.0908637388138107,0.9562808987610094,0.0992766472514779,0.041230210187098,0.41765135542714554,0.4563038679618941,0.28039607943174255,200.2932417784752,233.84191074428674,3.729405138542342,36.9332552496144,482.71889109422676,1346.9371107830477
Brand_D,4.1841927854658465,1.1245462117637712,0.3675617112766003,0.036466071595910005,0.09395809211139698,0.20772479629570348,0.47222195481833334,0.31956967338985015,380.62472407562575,223.8868885019413,3.8974042991712343,48.569041538033204,638.9645662139495,1304.0978717002592
Brand_A,4.460208672998238,2.0250052975406634,0.1828602874742279,0.028928670065721432,0.0930380625643215,0.17331693133655726,0.2649129396605141,0.13598806695936033,363.1665382754302,186.41704388446368,0.9003899114120226,43.78980954177534,486.4652748867601,1343.1900410225146
Brand_D,3.9206835346612956,2.612807234465679,0.6391401284353434,0.07888270274722367,0.0552134637974886,0.25104473177917336,0.34177595454398574,0.4748404996424654,343.7208580632372,279.14317752011783,4.375622233323792,37.36101943076727,458.2979061621323,1252.8652957819718
Brand_A,3.0444169554183347,1.9184797551939161,0.6612839004612395,0.03277237068282279,0.03950955946164327,0.29065852977118345,0.3914727812302151,0.09318166412149656,248.1837785560569,219.0934406181758,4.158972711998797,39.40416981047291,692.1806722313282,1244.7382264581402
Brand_E,3.0533925056926754,1.1039131551085368,0.6836543381068193,0.08790061448549831,0.07634191725609753,0.1267852332077185,0.07419716313872814,0.48317005563554205,276.0951760746917,205.18276674278513,0.650313529598455,47.91686081106718,508.4935983265059,1301.0907618650515
Brand_D,3.843955753972229,2.572556398768066,0.3406618250717872,0.019255833294172905,0.013304164913475998,0.3990379915106394,0.30446902554877364,0.017279500028676856,266.0829361987882,291.1510938507052,0.9098798669602317,32.85028383304881,580.4128634329481,1326.058252602686
Brand_C,2.5969428644207557,1.4027275642719488,0.11359961579302753,0.021335967674142246,0.052729210543928616,0.2483765552088872,0.026805971638622722,0.24575158899025434,213.34952688984316,295.80557382966333,0.7210710225133354,29.94182416827912,582.9944478443415,1342.8291591731115
Brand_A,2.2761852828284868,1.5172416697760776,0.9685138325090247,0.0981236399590554,0.04026910548433002,0.17368231872578022,0.25380738086047566,0.17335024067711577,276.2570115371917,307.8663316838032,2.00634589309713,49.31724695001347,568.1420446520506,1214.9103812065
Brand_A,2.8865553941019413,1.3294127068645918,0.3258037411219923,0.07064550084430042,0.09284822965922992,0.0623422865523554,0.08587291399391142,0.23007047282582288,157.62413696318862,265.6080723775606,2.791800458059668,45.90329400531,674.4087230563644,1309.7409147685278
Brand_D,2.7180974791352046,1.660430129742995,0.7084236592472928,0.08621985019860576,0.01108027245454143,0.1270341285977674,0.09963223372142149,0.28962564370058663,182.9525933743648,331.9892828846607,2.8955647757958296,29.69130753855807,602.3323214100606,1192.1291195271074
Brand_C,2.740770301139975,2.51350301137727,0.7359668828908386,0.03918964396163663,0.059753338814651426,0.475147774160432,0.18887330767937474,0.22343868742622744,371.6473990422366,339.1782680776987,1.704500418962492,33.91341792082768,521.119901231479,1259.114869349089
Brand_C,2.5840193776247746,2.0387717190078747,0.6490066753715371,0.0708835374568544,0.07665972229599634,0.15949884654156804,0.22189421169108647,0.21327495664778154,337.9199417578558,317.25305976472316,4.602185989521233,32.452343870233975,658.7141153572823,1185.96962968184
Brand_E,2.105232974090905,1.4097625483014251,0.38161665479228346,0.06348176445777376,0.05365161887716372,0.0927410517898473,0.31535448802077176,0.3690344735525202,255.71710226477177,288.0508919413918,2.1571825544236094,24.47287036014302,454.3188697347893,1219.4794723500677
Brand_C,2.0446848368335346,2.7556601563040815,0.3439866283876592,0.06428351081106523,0.01768627271464495,0.23572966791094668,0.046469925034872676,0.34607937479236767,279.2875905709693,231.63256211050208,0.7049757018440863,48.73457971439777,563.2710272831252,1336.2716734412918
Brand_C,4.469305974340079,2.759163709903058,0.6379014544324328,0.07142792135839494,0.0975215251025112,0.16047299424652187,0.25680896300634787,0.4183029281975655,242.49972148999436,347.1006366754376,1.8510220019362387,32.129372936592766,685.1651115831269,1179.2181399546173
Brand_C,3.069432834339656,2.741156850092014,0.8794860702505224,0.06178232558161888,0.05662093882384882,0.027228032632885132,0.09948631382401954,0.13247990080735284,335.1949667901681,226.60314842262952,2.8899924014486995,46.25987247913724,587.6192889641238,1276.4801790270394
Brand_B,2.960816617899204,1.4775924227630786,0.952060356031056,0.048615613237239945,0.06527676198871103,0.16834115646691447,0.2912478357655535,0.30866896977949115,346.0467948080199,214.4516767383733,2.3369982016470443,25.68068683041995,645.0905351424628,1268.5908545854807
Brand_E,3.699118206732675,1.9024786883619762,0.19531522396338186,0.03483304249424922,0.03129488044367566,0.2766132257303396,0.3223282600079799,0.2967454448424984,340.8212975507898,255.1661993437191,1.7322913359466663,36.436124319116594,596.0682176635578,1174.1476705417972
Brand_A,2.5456347196626603,2.96997931228175,0.2393457513379479,0.07917231978218818,0.05351482765961235,0.2803390622897838,0.2827875357108984,0.1911715273276175,330.65293120861236,189.66289702110603,1.0909546239394283,20.718841553728094,651.8112590613671,1215.1958087537623
Brand_D,4.3749029598755635,2.5440249526199805,0.9502626329047716,0.03036451870028676,0.04862345427624897,0.18471387137667547,0.37176480013437074,0.24816819553231365,201.12608467319896,346.34405899420443,4.186240250433034,42.92661451526926,683.346363953573,1262.5963009030531
Brand_A,3.9658625360388804,1.0543348424511196,0.7628817055013133,0.07231188755389728,0.01674062578017854,0.2291783505637743,0.17444852967804167,0.16375325021980708,234.4924948101197,280.03370459079224,4.982653589558863,37.42741694738835,481.87651825982107,1187.435721797698
Brand_E,2.2235275057806487,1.130409182520984,0.8946944423467957,0.0309999540384394,0.01955443181927205,0.48310377993503556,0.38490222990023415,0.07950375483232273,267.46135874591874,274.6818555829098,1.9829396008574693,38.76768750409258,450.8983243770157,1310.124731282563
Brand_D,3.043951939462321,1.9278627536246655,0.28236937072180884,0.06627971529590086,0.08537252676568971,0.1949007538428527,0.2220558700370149,0.11476259322473908,232.6982478569139,291.4853675829524,2.2172946987947175,21.551626476639605,545.1972250997619,1344.43130190695
Brand_E,4.1977957689054115,2.8184404117231203,0.6288272839984617,0.07723704404161261,0.031583795698593126,0.13653113849739168,0.24725040417807242,0.06170168673658853,338.73505003958223,264.4940201221251,3.281168861046307,26.33114990625846,610.5587280472648,1192.9518799924945
Brand_C,4.361830055728525,2.0774035959054284,0.7310256349757263,0.02968425000158853,0.02754624443487675,0.12929885159271245,0.327570042357925,0.3447040918431608,232.33838106248868,185.45079790607207,3.7329866363099358,22.229926170607406,468.1573759546648,1187.3823929581151
Brand_D,3.1685037781246743,1.9956250160685804,0.7121006969022754,0.015394897077517747,0.05544203061251254,0.23430466022502575,0.018995608159619738,0.33375642262348426,184.5580216963343,284.0929191028674,2.264132906616161,28.667429474114353,401.23043512905014,1240.987014359489
Brand_C,3.5335284730267693,1.2109473999132612,0.46733652178002827,0.02178763686947567,0.07918724182262617,0.3821648728713026,0.33045716849592166,0.47579712207413766,249.76011301207603,301.74955908259324,4.572182826418168,38.82317023046453,502.8805347510116,1299.5530554280065
Brand_A,2.417584865230188,2.313560209448588,0.11385540252217763,0.0645397270543923,0.015575186672108913,0.11093421025235187,0.31310672304533654,0.3675424226871482,394.9786081955951,250.84734030608905,3.0200179515301326,36.98557952952126,690.6578006403365,1206.3201220470503
Brand_A,4.477921565342442,2.6442063212004507,0.6246334511238368,0.0864501765603162,0.061912712767443034,0.35755510229897636,0.16182508720910715,0.03550246099050441,206.47035323339398,308.7402472521028,2.5267553438266894,38.36449464840171,608.490238181754,1153.975981739456
Brand_D,2.5791792534586087,1.7608400150151247,0.32779138526164786,0.014049713911188193,0.020728939855651603,0.02036341344121398,0.05203919960074985,0.44328013522518755,303.03966473580726,218.5902208875315,3.410027389219573,36.47753814133683,520.3976331823671,1258.2441256065788
Brand_D,4.356829435337814,2.551223701850655,0.5052288215286013,0.07607361331374816,0.013281494574305662,0.21527715921213356,0.05455837045739016,0.43271082984340564,258.24326245992654,217.6170204812513,4.7876173171212795,28.19086387027578,457.7728292040521,1341.3201135534614
Brand_E,3.624116622480921,2.928953307801623,0.9618229135754356,0.04071867813550469,0.014746955694599566,0.3901738819493656,0.462379636022762,0.22722695717862235,167.75614191233166,207.44088790688758,4.075485324897675,27.335224920332756,506.8269021264241,1228.255371081389
Brand_E,3.519341987197148,1.4075329182553782,0.45913178587819126,0.05306755329275704,0.08507476973875973,0.1759791483294714,0.3477468674006602,0.29707289475868154,271.96915149951485,243.23910916415753,0.6800590874080595,24.11179050609744,450.9518299903744,1234.0269108366201
Brand_C,3.2817212775412714,2.0466592623894826,0.855821445997984,0.09359735948610091,0.020617523526525544,0.28623117970824574,0.0722802807476628,0.48827838291153425,325.5410821620781,323.9920460161442,1.9953945983298182,45.47212624710476,431.8917463938854,1343.7803434228076
Brand_D,2.5766745292943964,1.574275916169151,0.269686545174326,0.0398774354262261,0.014063622797106276,0.11043982408469628,0.18479435296136412,0.27082913828560146,278.3049939569547,320.74505056534093,2.6174510822805024,38.494380756237334,672.0227117717661,1288.9215223253457
Brand_A,2.441320080013771,2.5857088380676787,0.705214448222526,0.05188032405455375,0.04941098984286211,0.37357774165182445,0.3003166670117822,0.45360769590428396,368.0265159366453,245.08011535379563,1.9153290749409737,25.595330375121794,699.2951015126421,1293.834384568425
Brand_E,2.5512155226754385,2.1551867317623152,0.9793062589950491,0.0112314173284613,0.08595941247478224,0.035616760601692214,0.4194301354944179,0.05068899132699135,222.23425416439568,280.1501851166402,3.6508440237370543,25.316281394637187,449.23433187873707,1262.5404010742136
Brand_E,2.466095655360636,2.2691648351006073,0.19170379078564312,0.017343884800435454,0.033616753884037176,0.42774589598899515,0.03139385506937418,0.10361541566725459,171.56229282599122,302.53877380073567,4.218211174381615,46.1910680457841,416.35676766348394,1344.9218421726482
Brand_A,3.948961183916883,2.595828319231788,0.10748794800447281,0.03327324320213056,0.04795413557733248,0.10711622934661738,0.12595023442030434,0.22596992228624574,384.14140291450155,221.0051516867639,3.791052928333722,42.28192591289958,498.9193321438637,1287.7732968851112
Brand_E,2.8753131479168252,1.7919409453249098,0.4902245133693529,0.012506701673896697,0.01359302793073761,0.4384550355370821,0.4459770052447362,0.2965308360852793,244.54908738205475,208.583984602107,4.951999790727239,39.78197239716114,538.4977542284246,1329.006550321034
Brand_C,2.144606691408491,2.8301801368140866,0.1833629347462305,0.0668237793443426,0.050417066272138836,0.1827393282372535,0.014491119590070076,0.4099516474127721,294.1013878634084,345.2563188460929,1.726464415518631,32.205923226178996,461.4463741227563,1289.8757731466442
Brand_D,4.422756575352029,2.06605773449228,0.7735459147086082,0.04837585211214603,0.06198517725734204,0.36411495149249845,0.10868556036900481,0.49424843642016153,348.000781532549,284.9847432456352,4.437452727609896,27.859266928355524,490.42747353956753,1297.023164968079
Brand_A,4.209464712408565,1.315909645670696,0.923093797463703,0.05933306824552199,0.06138163483769304,0.16642039591523236,0.4799218462267533,0.20053723327231707,231.07841596889514,346.84067271172285,3.9498019932851878,49.38352289338471,460.26122070749733,1208.0821844284494
Brand_D,4.319380707988032,2.391798236337605,0.49061887543788296,0.025718246730669664,0.039918402295692865,0.4538967189049773,0.31056690479586385,0.033233661708641615,329.0411345444028,237.41851781247894,2.1298044090116575,43.91718725068401,632.2781705297353,1210.6957396027638
Brand_E,4.487269556616088,2.586522700876509,0.3328404779398969,0.03663388264929546,0.0383979862596822,0.07205219150400344,0.13821896965237818,0.40257403661470914,183.854712454457,299.51538899560234,3.803560446456359,29.053376694088293,613.7733829741783,1306.596929915206
Brand_E,2.434738123048718,1.6335233541350533,0.49096298710594877,0.06974420273674527,0.01959612570429381,0.09747469674357336,0.04282563625396533,0.306146552350576,222.82343680137632,217.84261821201042,0.9683418038821113,45.42694388835484,590.4854547282945,1209.3412578339799
Brand_A,2.990605047256647,2.7143585139975057,0.751103036065001,0.09687724512673598,0.04301184885816416,0.2515847613278131,0.02381375681913886,0.10728600084541881,186.17765903413,224.4040291165652,4.052000670532486,42.76795845844045,516.1653571237614,1262.5540141603062
Brand_C,3.895596189260228,2.812286509531533,0.10814874542233388,0.014537509624198829,0.018954520198566818,0.0501498351286916,0.12992508902209435,0.2524659437444959,352.8076396003395,267.02336061583605,2.895487711641962,28.91241649633995,672.7122823942708,1199.8704621813404
Brand_B,3.7400515451344805,1.5538089747556179,0.6305085905362274,0.09013458887697395,0.07899363502408464,0.10603029050386334,0.44192805159856613,0.37373202031152497,205.66230880669633,234.3350813363721,1.8153057771916392,32.796585627249186,690.859762460506,1313.396676161814
Brand_A,2.3847397658496376,2.9670429454304443,0.6519625163986411,0.06191930811800877,0.09696468679733673,0.47244552728388706,0.21379769060577966,0.3875017756636355,329.35088885130256,208.49566585289935,3.4509978580288108,25.5786033617308,452.0917937876236,1172.100270245538
Brand_B,4.039582812476544,1.2814230560975168,0.6739194222063419,0.06075276100800614,0.09730670110000363,0.4884799339624647,0.3629633508913366,0.25481302187939336,385.8245993114132,224.68971933818543,3.3872899942148407,23.33157333134328,466.9037924235634,1315.889327952333
Brand_B,2.561101429591652,1.40403133680498,0.3178198719827895,0.05502506816869844,0.08785639894378545,0.19436707137190676,0.4599596673361793,0.159555119763141,281.9430522672193,186.07722705919699,1.4426880022381987,41.6828609851909,557.6893084001109,1270.5459601015204
Brand_C,2.5595440370565576,1.3684496784760523,0.742647451040314,0.016245467731376508,0.06407129344056572,0.46241015029682847,0.20993982618538012,0.4871338651988618,285.0072980651719,299.7520156511727,0.6367883666518677,28.025355720615998,427.37517078467357,1187.3819069654155
Brand_B,3.3424360572335337,2.787979420015741,0.18225233769859878,0.01808891665625446,0.07307791275194919,0.27696409107998154,0.10372591180832455,0.3350476793686815,265.25839202445303,263.65983170459646,2.4513016410575323,44.60178097238761,530.9345196469338,1258.4070771012236
