Brand,Tensile Strength (MPa),Hardness (HB),Elongation (%),Thermal Conductivity (W/m·K),Specific Heat (J/kg·K),Melting Temperature (°C),Carbon (%),Silicon (%),Manganese (%),Magnesium (%),Phosphorus (%),Sulfur (%)
EN-GJS-500-7,586.2800489275253,334.3721896057823,14.932407032895002,27.166693133433476,610.2806095053998,1225.0050873354412,3.7,2.4,0.3,0.04,0.05,0.01
ASTM_A536_100-70-03,592.3347912356294,248.33232551669425,6.061137250507118,38.25784889473151,458.28207130054045,1169.1717766540573,3.9,2.7,0.4,0.05,0.05,0.01
ISO_1083_JS_500-7,767.3818899757205,218.78503556492407,5.932919028898448,31.313763442820115,534.1603096649314,1237.3356173203879,3.8,2.5,0.4,0.05,0.04,0.02
EN-GJS-500-7,634.8272896546268,271.15041648593206,8.44423037539603,23.653447684793363,648.9463794151854,1194.9811402666098,3.7,2.4,0.3,0.04,0.05,0.01
ASTM_A536_80-55-06,413.13866809737533,217.09349520714758,16.314284761242153,22.791977347196003,596.4176045495329,1155.1604812680187,3.8,2.6,0.4,0.05,0.05,0.01
ISO_1083_JS_450-10,765.0997851516515,272.902325446631,2.007084502995326,31.52944875115508,523.3612201635563,1245.2394595176615,3.7,2.4,0.4,0.04,0.04,0.02
EN-GJS-600-3,499.29057710286077,338.04457718291115,16.42212954627096,35.23767223724888,599.0087602044044,1278.8398523987091,3.8,2.5,0.3,0.05,0.05,0.01
ASTM_A536_65-45-12,631.0527816366189,278.1152212751319,4.4609123942657245,35.63011295484364,435.46672362173797,1201.7154650349812,3.7,2.5,0.4,0.04,0.05,0.01
EN-GJS-450-10,466.2053269711895,292.4749590342625,17.841382017079713,25.515148088825626,520.4492831694629,1208.5443320819156,3.6,2.3,0.3,0.04,0.05,0.01
EN-GJS-400-18,413.551664098638,223.49576554607125,17.27755188861549,24.08493517824335,637.9385613889169,1283.6532524450818,3.5,2.2,0.3,0.04,0.05,0.01
ISO_1083_JS_400-18,524.5892684531029,206.56034388199544,9.914803033460533,20.33512608984765,466.1526361409944,1272.0413220051034,3.6,2.3,0.4,0.04,0.04,0.02
ISO_1083_JS_450-10,712.1982830184351,216.62119432697105,10.20352396500205,33.58398302402339,455.7884522672253,1257.2429235327666,3.7,2.4,0.4,0.04,0.04,0.02
EN-GJS-600-3,511.03486905176726,289.7797363526548,9.704789444413668,21.53136516867078,685.2455979749294,1187.3195595629722,3.8,2.5,0.3,0.05,0.05,0.01
EN-GJS-600-3,488.0388856324388,214.2517548488457,12.167098330552362,28.415224035318516,462.9692888758692,1286.5324982449968,3.8,2.5,0.3,0.05,0.05,0.01
EN-GJS-600-3,485.0723137364905,256.3989334911967,3.4515472357588965,32.03364328036592,478.27557389505046,1173.162363630882,3.8,2.5,0.3,0.05,0.05,0.01
EN-GJS-600-3,606.0694729627251,282.51379106872344,2.521887173465064,38.74217889839354,690.8847816713014,1244.0155779125832,3.8,2.5,0.3,0.05,0.05,0.01
ASTM_A536_100-70-03,790.2165262731025,258.297919794477,2.9232468546543817,26.236042739115373,620.4125710795076,1154.3201770819778,3.9,2.7,0.4,0.05,0.05,0.01
EN-GJS-500-7,583.5955952068052,224.55257021979523,9.10984558786423,24.995443248930396,609.8789599070585,1246.557970948742,3.7,2.4,0.3,0.04,0.05,0.01
EN-GJS-450-10,622.9221475560191,241.06869612711597,6.408767027511734,33.08320308572197,655.8779151563745,1191.5716527810039,3.6,2.3,0.3,0.04,0.05,0.01
ISO_1083_JS_500-7,744.2528071562936,339.24762992728654,11.9526329979359,32.38478064107163,434.7469246710383,1217.451546577558,3.8,2.5,0.4,0.05,0.04,0.02
EN-GJS-600-3,614.0278875734634,301.3973413379533,17.87907662999646,26.642195666162493,611.7868709740021,1201.789682808558,3.8,2.5,0.3,0.05,0.05,0.01
EN-GJS-400-18,473.7851485675424,274.407175801983,8.181170769223455,38.56203671019573,551.1065827984717,1175.9135134369315,3.5,2.2,0.3,0.04,0.05,0.01
ISO_1083_JS_500-7,519.8383647065908,201.90723349803403,11.181460065672214,36.897246549792655,648.745192085242,1243.2971185140811,3.8,2.5,0.4,0.05,0.04,0.02
ASTM_A536_60-40-18,523.9747705074444,348.86231007342053,8.649662334517368,24.479650917301623,552.4425155995583,1282.296333271091,3.6,2.4,0.4,0.04,0.05,0.01
ASTM_A536_60-40-18,558.9272461830392,300.7182402341965,15.55634668354975,24.782850908690463,586.0724062806737,1293.8626363423605,3.6,2.4,0.4,0.04,0.05,0.01
EN-GJS-400-18,570.7155621346998,247.53837160174174,16.43578245539581,30.246006937741612,543.3226379198608,1178.8519544730873,3.5,2.2,0.3,0.04,0.05,0.01
EN-GJS-500-7,719.9128088297077,331.89029899967574,16.03768979528416,35.471442034614405,543.4476770667533,1257.605916109446,3.7,2.4,0.3,0.04,0.05,0.01
EN-GJS-400-18,539.7547996197331,238.7647430437727,17.58995581886812,20.880807587769286,630.3909934185494,1249.6509049908523,3.5,2.2,0.3,0.04,0.05,0.01
ASTM_A536_100-70-03,587.2927313765517,281.60248687741273,2.4403069622466447,33.86670307469413,588.569920194185,1201.506668436186,3.9,2.7,0.4,0.05,0.05,0.01
EN-GJS-400-18,649.9903948204209,295.41061455947374,15.437058594328496,32.964717947641944,589.9789604828231,1152.8648799030589,3.5,2.2,0.3,0.04,0.05,0.01
ASTM_A536_80-55-06,551.0903789760678,233.15950571805928,14.028354768625492,24.629601918259766,535.0847451494577,1253.46868709693,3.8,2.6,0.4,0.05,0.05,0.01
ISO_1083_JS_500-7,734.6259253169331,346.7595918200894,5.6591105504058365,33.62706026482698,559.3328489012583,1291.824229083925,3.8,2.5,0.4,0.05,0.04,0.02
ISO_1083_JS_450-10,634.9814416936297,312.2287858968496,17.30112149420044,38.80366382504165,623.7152998614362,1244.8180182873477,3.7,2.4,0.4,0.04,0.04,0.02
ISO_1083_JS_600-3,517.6178716883886,283.6719838266605,4.3708468516791275,20.93571689943537,647.7822757335755,1215.2939086281451,3.9,2.6,0.4,0.05,0.04,0.02
EN-GJS-500-7,685.6236799159312,227.08918972629513,12.872798834142534,26.39304110584125,608.9684206432139,1228.7730841167443,3.7,2.4,0.3,0.04,0.05,0.01
EN-GJS-400-18,611.0590920579143,208.07873104970392,5.5982434690546,28.763534333327105,677.221896653705,1179.9443211489877,3.5,2.2,0.3,0.04,0.05,0.01
ISO_1083_JS_400-18,613.7823565028988,248.0089748781475,8.902090380385195,37.985207178493795,646.0972264441602,1262.5816245630606,3.6,2.3,0.4,0.04,0.04,0.02
ASTM_A536_60-40-18,592.4351793550344,312.97810038701044,13.506558351113103,39.24522893218314,568.5591369428555,1261.9629745014774,3.6,2.4,0.4,0.04,0.05,0.01
ASTM_A536_80-55-06,598.8047795284996,240.39969474530375,11.013194272528747,28.882304929926647,601.4218217931211,1171.8275950581137,3.8,2.6,0.4,0.05,0.05,0.01
EN-GJS-450-10,706.1425124264963,280.93343307432576,8.840029301249787,35.000568242843826,677.8924830763588,1281.696757374949,3.6,2.3,0.3,0.04,0.05,0.01
EN-GJS-600-3,441.19259173252624,309.19207650961147,7.221414894911796,30.63322047528966,585.7504132729175,1190.3784609209958,3.8,2.5,0.3,0.05,0.05,0.01
ISO_1083_JS_600-3,533.7451245241929,216.19155719696965,15.434554491340645,30.75565869482753,647.4420843939492,1297.3384091404923,3.9,2.6,0.4,0.05,0.04,0.02
EN-GJS-500-7,430.2013455215557,302.794702417381,4.301029605037019,25.56199030132713,606.6431510769961,1207.4354521055868,3.7,2.4,0.3,0.04,0.05,0.01
ISO_1083_JS_450-10,701.2984882989804,213.7806331565067,8.881646024476801,24.33912491727759,565.58090831814,1176.682608810175,3.7,2.4,0.4,0.04,0.04,0.02
ISO_1083_JS_600-3,508.9207418881198,344.76946131904947,16.460121148402273,25.760106918480822,472.55145862460597,1202.7580167018477,3.9,2.6,0.4,0.05,0.04,0.02
EN-GJS-400-18,758.9721639275538,273.2591195097409,15.533592807359483,31.126560145141585,527.7992558405284,1216.027049304579,3.5,2.2,0.3,0.04,0.05,0.01
ASTM_A536_100-70-03,610.6313866637175,222.6014161564816,8.415068199568747,20.58310372044178,690.3228474501148,1160.3961659557442,3.9,2.7,0.4,0.05,0.05,0.01
ASTM_A536_60-40-18,720.2999085944484,251.35754540503197,14.209733817620933,38.14497888712812,597.32961498178,1236.7327571834935,3.6,2.4,0.4,0.04,0.05,0.01
ASTM_A536_60-40-18,791.5725742463844,262.0124673942892,15.170573291341748,23.125674190995525,569.3186141016969,1239.644865980335,3.6,2.4,0.4,0.04,0.05,0.01
EN-GJS-450-10,735.9155437826282,313.7277516614806,16.222198784058076,24.40177353742773,679.8869876584682,1260.8395683024207,3.6,2.3,0.3,0.04,0.05,0.01
ASTM_A536_100-70-03,746.7975040046094,311.5135679114914,10.712092304787648,30.365523528952927,575.9535343112346,1154.3754838436114,3.9,2.7,0.4,0.05,0.05,0.01
EN-GJS-600-3,563.1937981459379,291.79107580059963,5.271374176875389,34.202295326745585,557.8247555252209,1231.1857321650746,3.8,2.5,0.3,0.05,0.05,0.01
ISO_1083_JS_500-7,620.6890381037359,215.88960688377395,6.084945224062906,21.914581094887946,627.7932565450616,1157.9361149905997,3.8,2.5,0.4,0.05,0.04,0.02
ASTM_A536_65-45-12,501.5554256173217,222.73540573815103,6.731114784665667,26.353893950943245,613.7996856959634,1255.171632994998,3.7,2.5,0.4,0.04,0.05,0.01
ASTM_A536_80-55-06,478.44523987738114,214.0635380968335,11.500839692953848,39.37349211148714,457.9480025225298,1158.3591978551476,3.8,2.6,0.4,0.05,0.05,0.01
ASTM_A536_60-40-18,602.2031516424136,286.5759174931325,2.524953986057735,25.246859335618915,541.3924823722364,1286.7591772512449,3.6,2.4,0.4,0.04,0.05,0.01
ISO_1083_JS_400-18,638.0195918801683,331.5707662267106,12.176679500479493,26.261002901262938,541.7546328458756,1255.3123850326745,3.6,2.3,0.4,0.04,0.04,0.02
ASTM_A536_60-40-18,535.7084983584764,265.07007683821575,7.829667814851712,36.72996981236067,513.4673545730034,1226.1084647627736,3.6,2.4,0.4,0.04,0.05,0.01
ISO_1083_JS_600-3,627.7774071054001,224.12722609366193,6.7238688398342745,21.004288633809104,555.188044645676,1216.2255884921763,3.9,2.6,0.4,0.05,0.04,0.02
ASTM_A536_60-40-18,754.9841930054013,283.70634877234505,16.071945131650022,29.292263376179417,523.9322193181433,1169.6008945619894,3.6,2.4,0.4,0.04,0.05,0.01
EN-GJS-500-7,622.6886339133464,321.7628325298565,9.360038329292783,27.592335289033407,459.8036468413549,1193.6499084346995,3.7,2.4,0.3,0.04,0.05,0.01
ASTM_A536_60-40-18,688.3252385242026,311.2568092269395,3.5208487285230845,26.33173519817302,523.7099461824043,1280.3438657531344,3.6,2.4,0.4,0.04,0.05,0.01
ASTM_A536_65-45-12,722.125986943162,332.2176169512532,15.227948288419952,25.713991880895293,421.68308427195296,1285.667921734374,3.7,2.5,0.4,0.04,0.05,0.01
ASTM_A536_65-45-12,795.4915127821771,241.68531458733017,2.7622601189841056,21.827482097208183,572.7357588323234,1150.1121562555797,3.7,2.5,0.4,0.04,0.05,0.01
EN-GJS-600-3,641.2789608707918,229.09308009016624,13.627987586691146,26.296516587032976,656.0963646823336,1239.1204587216328,3.8,2.5,0.3,0.05,0.05,0.01
ISO_1083_JS_450-10,722.7400595850344,331.9724728912908,14.382499548330642,20.861048054313372,617.5861253063665,1257.895091353767,3.7,2.4,0.4,0.04,0.04,0.02
ISO_1083_JS_500-7,785.0597274219499,298.6340469167035,7.641641694861731,35.61927727288871,508.1182120162334,1242.8120473686408,3.8,2.5,0.4,0.05,0.04,0.02
ISO_1083_JS_400-18,777.7638902309094,246.63933950113312,15.196605700444588,27.964555879160233,426.12136167319244,1162.251964729953,3.6,2.3,0.4,0.04,0.04,0.02
ASTM_A536_60-40-18,456.4327395110854,311.3522075858764,10.250550493703255,28.87807664639823,460.6448197675812,1182.6587348198354,3.6,2.4,0.4,0.04,0.05,0.01
ASTM_A536_60-40-18,562.5569233094088,322.26775767205515,9.412698452364749,37.87189172900263,563.6471021484507,1187.5510401072079,3.6,2.4,0.4,0.04,0.05,0.01
ASTM_A536_80-55-06,529.5960244427199,292.2467360511698,2.7264525034990807,33.16109967722441,462.11712501490985,1274.7586946957636,3.8,2.6,0.4,0.05,0.05,0.01
ASTM_A536_65-45-12,434.77000598013973,303.1826164819873,6.640467098382494,20.161182066842397,563.1919333854903,1219.479915446338,3.7,2.5,0.4,0.04,0.05,0.01
ISO_1083_JS_400-18,653.2963099643842,256.2889856664,16.896159534164795,38.8634964592257,469.4797074291697,1223.0242317911855,3.6,2.3,0.4,0.04,0.04,0.02
EN-GJS-600-3,694.361845278401,280.80435010145584,8.269183412536,24.742889319554223,654.6771608428219,1290.2339569831763,3.8,2.5,0.3,0.05,0.05,0.01
EN-GJS-450-10,739.2512381867534,278.6238756089243,10.747208328908293,22.152283695197177,519.1814418521379,1245.5628833282074,3.6,2.3,0.3,0.04,0.05,0.01
ISO_1083_JS_450-10,449.1107558650834,327.2071686696158,10.512346863748029,35.36256356761764,473.66518778334733,1284.8001552328997,3.7,2.4,0.4,0.04,0.04,0.02
ISO_1083_JS_500-7,750.5776303501175,325.99459704232737,11.446897437163093,30.00954631733436,643.6978540741185,1218.4763283012298,3.8,2.5,0.4,0.05,0.04,0.02
ASTM_A536_100-70-03,657.1702254457014,324.9020704020565,2.981295290292522,28.67541132036035,502.85168944163524,1172.4154387777442,3.9,2.7,0.4,0.05,0.05,0.01
ISO_1083_JS_500-7,681.5784540554038,201.65474213936986,7.7948200767796525,24.990061593654836,433.4463063516346,1289.490339111113,3.8,2.5,0.4,0.05,0.04,0.02
EN-GJS-500-7,764.2496014161215,312.43182267033325,13.570052382120867,30.949429797246374,571.1228474210925,1218.8057673501307,3.7,2.4,0.3,0.04,0.05,0.01
ISO_1083_JS_600-3,649.9045084173005,313.8014585166507,5.208964017167727,25.48769210405175,574.4692613313966,1177.2447132818234,3.9,2.6,0.4,0.05,0.04,0.02
EN-GJS-500-7,534.346342859934,301.7568234282713,5.257254040741767,38.03166010574135,614.4087025707203,1195.3593610455882,3.7,2.4,0.3,0.04,0.05,0.01
ASTM_A536_60-40-18,730.0429325690639,313.4396986837179,2.1614497070243957,24.304089594663857,472.06582996251564,1157.6203884533413,3.6,2.4,0.4,0.04,0.05,0.01
ISO_1083_JS_450-10,545.2236848780362,326.2955557245063,8.999710825731356,37.68710300911507,533.1314017276735,1220.2450887184577,3.7,2.4,0.4,0.04,0.04,0.02
ISO_1083_JS_600-3,413.69124432821167,270.54785811526784,16.123750090774752,31.18810851454714,484.71037571279686,1277.9692257865354,3.9,2.6,0.4,0.05,0.04,0.02
ISO_1083_JS_400-18,732.2618026260999,275.3075320232671,2.830415097396944,36.56976267790482,424.2861208347064,1290.0370684010034,3.6,2.3,0.4,0.04,0.04,0.02
ASTM_A536_100-70-03,538.0768579525102,218.70710853670857,5.057899351936042,34.2569199172191,662.9841481047674,1289.8903311255465,3.9,2.7,0.4,0.05,0.05,0.01
ASTM_A536_65-45-12,709.5338092805362,257.8063824571043,6.961352613484081,33.93390222873497,618.6609413465023,1168.784503844312,3.7,2.5,0.4,0.04,0.05,0.01
ISO_1083_JS_450-10,545.1031578663782,296.50477698676764,13.707595785027406,26.486916153901113,490.4389178376402,1207.3080823766586,3.7,2.4,0.4,0.04,0.04,0.02
ISO_1083_JS_450-10,744.4272079898886,317.0599664220912,12.250169484841384,24.67793862944407,579.8118978615959,1154.2343139476059,3.7,2.4,0.4,0.04,0.04,0.02
EN-GJS-500-7,487.8042100323835,232.5813646536816,8.65510247330968,24.217724553615763,460.3791364403417,1278.2748017457209,3.7,2.4,0.3,0.04,0.05,0.01
ASTM_A536_60-40-18,789.818906079548,220.6734348738853,14.145103028134011,37.14383314119178,667.0709865387313,1203.813364303191,3.6,2.4,0.4,0.04,0.05,0.01
EN-GJS-400-18,711.9035099152123,299.45630067507386,11.75409618651043,36.4085364051804,434.4719030085731,1244.6675541838351,3.5,2.2,0.3,0.04,0.05,0.01
EN-GJS-600-3,445.69517036815876,200.2819825287366,16.336652794515505,28.811470560246146,401.1511436523403,1257.2347657115934,3.8,2.5,0.3,0.05,0.05,0.01
EN-GJS-500-7,626.3106479866242,226.75588764609947,15.088427986219088,22.64809226992909,550.6024593217546,1214.4767004614732,3.7,2.4,0.3,0.04,0.05,0.01
ISO_1083_JS_450-10,794.1469248966939,204.36070705159307,6.045017697427209,27.645045039549167,574.9383470358607,1195.9663504825364,3.7,2.4,0.4,0.04,0.04,0.02
ASTM_A536_80-55-06,588.4261810775258,225.03276767823064,6.343017242147203,32.38686908273823,573.6895960887414,1294.3319365173918,3.8,2.6,0.4,0.05,0.05,0.01
ASTM_A536_100-70-03,472.8428555286333,227.19789198882577,4.00570361267817,29.088063089599057,416.3535782313479,1294.6732337535782,3.9,2.7,0.4,0.05,0.05,0.01
EN-GJS-600-3,593.9113468601385,258.1510392125591,7.391435611479304,35.6037853696599,494.21314207552973,1193.4154552045034,3.8,2.5,0.3,0.05,0.05,0.01
EN-GJS-500-7,604.9830623527687,260.3490687029834,17.992702699505507,39.95245644502771,549.7596840523995,1221.9437645116686,3.7,2.4,0.3,0.04,0.05,0.01
ASTM_A536_100-70-03,696.6747776914663,331.1393705915357,8.492018697840976,23.822641768977938,464.9737556881723,1295.9266237990034,3.9,2.7,0.4,0.05,0.05,0.01
ASTM_A536_80-55-06,679.5383412643617,276.5164568748238,5.527814955025702,29.19301639319145,661.7877656457689,1150.7302611483256,3.8,2.6,0.4,0.05,0.05,0.01
EN-GJS-450-10,561.0200174387923,308.51071484184297,14.199726151608848,28.61967803841644,426.1327868384302,1211.9017372568724,3.6,2.3,0.3,0.04,0.05,0.01
ASTM_A536_80-55-06,487.2092429976346,215.6206036880431,10.679536055402497,26.089850654979017,546.2153325016129,1165.0686324521453,3.8,2.6,0.4,0.05,0.05,0.01
ASTM_A536_80-55-06,658.0216671077318,233.81581331955408,4.3936231924312406,23.961910334405793,607.4248172539455,1226.3736948343903,3.8,2.6,0.4,0.05,0.05,0.01
ASTM_A536_100-70-03,568.6815738213127,305.4415161468015,8.091034898573852,21.313842329793186,478.5253300403447,1153.7004931810732,3.9,2.7,0.4,0.05,0.05,0.01
ISO_1083_JS_500-7,452.9104844501322,207.9205940702792,8.631515448629493,37.74238634447397,587.2722210992554,1211.0347647085941,3.8,2.5,0.4,0.05,0.04,0.02
ASTM_A536_100-70-03,760.2289204945542,272.98964933656293,14.061275209107498,28.396973953726352,648.8155450427123,1183.1048612178004,3.9,2.7,0.4,0.05,0.05,0.01
EN-GJS-400-18,676.4887430438617,289.9053448494401,2.3307419022704714,29.937910370000978,457.10109252851424,1229.9962543688112,3.5,2.2,0.3,0.04,0.05,0.01
ASTM_A536_60-40-18,673.2735425781925,290.32184660787215,6.304314348772968,38.33884096401832,675.1661775474588,1299.399047365105,3.6,2.4,0.4,0.04,0.05,0.01
ISO_1083_JS_600-3,729.0335503646695,203.4399216902063,10.281540821048353,35.525809550318954,566.0675597987074,1270.0804157690122,3.9,2.6,0.4,0.05,0.04,0.02
ISO_1083_JS_500-7,611.8646714620324,248.31620063437782,6.3015478792454935,22.610025282343685,489.7696012903182,1276.8463137436631,3.8,2.5,0.4,0.05,0.04,0.02
ASTM_A536_65-45-12,726.0217713609828,295.4735976573731,12.054944758703982,31.308399352154847,529.2574826146812,1245.2897481038622,3.7,2.5,0.4,0.04,0.05,0.01
ISO_1083_JS_600-3,599.2363014044023,222.34996042238652,9.709879668393866,28.845045530391182,493.6575651359164,1156.2339772408388,3.9,2.6,0.4,0.05,0.04,0.02
ASTM_A536_60-40-18,426.87015996628406,304.31234724920796,7.78736407775329,35.94422145157526,617.5333479799948,1181.0196514066215,3.6,2.4,0.4,0.04,0.05,0.01
EN-GJS-500-7,562.0992352110754,311.88878132205116,17.187338029928195,34.48465095223899,638.8901990245397,1288.7596834670583,3.7,2.4,0.3,0.04,0.05,0.01
EN-GJS-600-3,598.9859575919562,347.2953785669218,12.114551986983319,33.80811443822144,649.8812176955983,1204.9169676893127,3.8,2.5,0.3,0.05,0.05,0.01
EN-GJS-400-18,688.0810326529183,231.47629922846141,4.07906195628706,26.810896709597937,695.7304748757224,1165.5455089721193,3.5,2.2,0.3,0.04,0.05,0.01
EN-GJS-400-18,442.63149205146976,323.76960014991727,10.961467159094328,36.099274607985095,637.3852877490051,1255.3608048799304,3.5,2.2,0.3,0.04,0.05,0.01
ASTM_A536_65-45-12,456.0074154641796,278.0444865377981,14.491709651214416,21.047825911897224,580.415221206569,1194.9186585901382,3.7,2.5,0.4,0.04,0.05,0.01
ISO_1083_JS_500-7,505.4735210538466,256.019389421626,13.335835159884757,23.192498028643346,501.76608951753514,1190.3285369356258,3.8,2.5,0.4,0.05,0.04,0.02
EN-GJS-450-10,506.5993573483529,218.3565135987767,4.75342766872415,26.712465459558235,563.3786346132248,1299.696618333739,3.6,2.3,0.3,0.04,0.05,0.01
ASTM_A536_80-55-06,692.873831383625,310.32584097313065,17.558719984641655,21.536148821385627,412.32045183712165,1278.7208387539981,3.8,2.6,0.4,0.05,0.05,0.01
ISO_1083_JS_500-7,500.2922642246391,235.37863987155305,9.181018331945696,24.699885550693832,623.4475226589739,1211.1906727551761,3.8,2.5,0.4,0.05,0.04,0.02
EN-GJS-600-3,653.239225342979,255.71330028095687,4.544400059844181,36.60301965995836,533.7866635276305,1297.0391811724749,3.8,2.5,0.3,0.05,0.05,0.01
EN-GJS-450-10,597.7095400553086,209.38133403460526,4.883132066050367,38.965030755801585,406.0069689196563,1247.516983512882,3.6,2.3,0.3,0.04,0.05,0.01
EN-GJS-400-18,629.3177512717602,320.20503737292785,3.571759875025288,26.09204711548381,418.75208245312325,1261.303367781964,3.5,2.2,0.3,0.04,0.05,0.01
ASTM_A536_100-70-03,735.2427852713183,314.9882785957465,14.856289734958949,25.290316079776765,516.239939146527,1154.7269564623318,3.9,2.7,0.4,0.05,0.05,0.01
EN-GJS-600-3,561.7526006196097,310.04237450634685,3.9524879091495784,25.597853044928538,575.0264557055306,1168.2407889022086,3.8,2.5,0.3,0.05,0.05,0.01
ASTM_A536_60-40-18,708.3645508257082,244.91652657378302,4.002004114267951,25.554381747016876,539.261184685638,1244.9627689744357,3.6,2.4,0.4,0.04,0.05,0.01
ASTM_A536_65-45-12,568.8144238202749,226.02201113989358,15.607545836173403,20.71860364371946,585.7612951876465,1284.8535973974226,3.7,2.5,0.4,0.04,0.05,0.01
ASTM_A536_60-40-18,541.5485506244997,295.63298967053447,7.513665351160954,38.53832692662216,544.0882776374067,1243.5615589131394,3.6,2.4,0.4,0.04,0.05,0.01
EN-GJS-600-3,783.4508709252882,274.4249576169829,2.493726468929159,24.273962831406568,598.511153644404,1170.1037341478489,3.8,2.5,0.3,0.05,0.05,0.01
ISO_1083_JS_400-18,473.74836827158526,226.73787003569623,2.830324792294574,28.4000814816281,465.73781940124024,1167.3640069369487,3.6,2.3,0.4,0.04,0.04,0.02
ISO_1083_JS_400-18,436.13478423104317,302.88669065747956,4.274727147262329,20.193737654819355,433.8529561550864,1276.6278843736122,3.6,2.3,0.4,0.04,0.04,0.02
EN-GJS-500-7,708.3943702141914,348.6689647731955,5.414293567611033,37.15910181830114,578.930186387698,1170.8953508061873,3.7,2.4,0.3,0.04,0.05,0.01
ISO_1083_JS_500-7,427.29988214163666,312.08293816130566,12.642339107814486,34.623146889098344,545.4068550808922,1228.0347940756037,3.8,2.5,0.4,0.05,0.04,0.02
EN-GJS-400-18,734.8315962812118,310.99795800284176,4.517220480029252,38.93512070347406,408.06029621348057,1155.5669979943452,3.5,2.2,0.3,0.04,0.05,0.01
EN-GJS-400-18,574.8773585428974,342.54691293958876,3.901990258833152,35.63230958392798,514.1445656479108,1162.1004651086766,3.5,2.2,0.3,0.04,0.05,0.01
ASTM_A536_80-55-06,766.2054709167655,230.44045513623533,14.235506263620467,26.274130241041306,431.8376756472986,1250.8522401464297,3.8,2.6,0.4,0.05,0.05,0.01
ASTM_A536_80-55-06,688.6131444487622,284.83249473821604,12.73688454175863,24.95746717456847,559.4070495258086,1253.3772115641275,3.8,2.6,0.4,0.05,0.05,0.01
ASTM_A536_80-55-06,644.1618668031831,346.94700725508255,8.965187543283779,33.95432615106586,518.7333038981292,1201.2204109912664,3.8,2.6,0.4,0.05,0.05,0.01
ASTM_A536_100-70-03,779.7227188231063,224.79411664552617,10.788956343681663,27.28225550020999,583.9455733309054,1182.3414647864568,3.9,2.7,0.4,0.05,0.05,0.01
ISO_1083_JS_600-3,558.6597492208217,305.03779391667814,6.991744325222696,31.324300315052334,641.6806656310715,1272.056540613596,3.9,2.6,0.4,0.05,0.04,0.02
ISO_1083_JS_450-10,781.6347746158533,287.8715218957853,9.72000672376577,20.125149420529404,489.90060515244727,1182.5654844204835,3.7,2.4,0.4,0.04,0.04,0.02
ISO_1083_JS_600-3,454.0005109684828,287.971863828306,10.106762383723932,21.237714033609507,688.6306312495083,1231.304060449957,3.9,2.6,0.4,0.05,0.04,0.02
ASTM_A536_60-40-18,593.5019767729651,304.6505941280113,8.195796338849535,30.707358823633022,560.6903501762723,1295.2313261294357,3.6,2.4,0.4,0.04,0.05,0.01
ISO_1083_JS_600-3,507.964488956878,339.44253843135266,16.505155370754604,31.321432928963304,585.4872396264363,1172.1778656793576,3.9,2.6,0.4,0.05,0.04,0.02
ASTM_A536_100-70-03,615.9371115632773,317.3872909777007,2.2569898396960983,35.02905888918687,604.2017119677212,1291.1314401242064,3.9,2.7,0.4,0.05,0.05,0.01
EN-GJS-500-7,464.80555115663384,208.4204155124315,14.514740209459939,22.639306392479234,600.0194589572769,1177.4339579603004,3.7,2.4,0.3,0.04,0.05,0.01
ASTM_A536_60-40-18,736.6118641240173,327.90920298135666,3.990125299861189,30.263661675135577,553.2912229135186,1235.1164812034845,3.6,2.4,0.4,0.04,0.05,0.01
ISO_1083_JS_600-3,738.5631397258229,233.8311994888599,14.760757768595191,23.88895288863377,528.629287334405,1206.5511567938117,3.9,2.6,0.4,0.05,0.04,0.02
ASTM_A536_100-70-03,782.0945250893916,256.53712471045577,11.85459065082754,21.863922391253894,416.1345892532134,1294.7392902252739,3.9,2.7,0.4,0.05,0.05,0.01
ISO_1083_JS_450-10,461.8688563532945,269.2599220418573,15.492449454982438,28.209915881211092,406.6257535903539,1191.0313043502906,3.7,2.4,0.4,0.04,0.04,0.02
ISO_1083_JS_600-3,649.3330203619963,272.1359001129605,3.5602292102543593,23.266732961781145,507.3883583598294,1209.9487003128631,3.9,2.6,0.4,0.05,0.04,0.02
ASTM_A536_100-70-03,589.6949234801478,265.2770598883035,10.943690145596385,24.435639563846372,500.0982671901078,1297.4290176783131,3.9,2.7,0.4,0.05,0.05,0.01
ASTM_A536_80-55-06,537.7534928176933,340.60299413237965,10.017406084195153,26.351091597390035,516.308546451702,1230.470558678271,3.8,2.6,0.4,0.05,0.05,0.01
EN-GJS-400-18,540.6160644536875,305.9028511496037,13.299090927413738,25.187768014863927,441.510460266457,1225.394517343188,3.5,2.2,0.3,0.04,0.05,0.01
ASTM_A536_80-55-06,565.117420242701,294.67559689350594,10.548648830298813,21.751825948118928,621.4504811610531,1188.6667732305987,3.8,2.6,0.4,0.05,0.05,0.01
EN-GJS-400-18,681.9702198755813,207.47630416744124,10.651753074129667,21.798324897194046,657.0893244328718,1255.2045340465663,3.5,2.2,0.3,0.04,0.05,0.01
ASTM_A536_65-45-12,639.3144233072619,335.5869995390562,8.873535097217035,23.864988304683365,681.6143906122105,1152.1559427666666,3.7,2.5,0.4,0.04,0.05,0.01
